Cause_of_death,Age,Subjects_gender,Region,Subjects_race,Cluster
Gunshot,0-24,Male,Southwest,African-American/Black,2
Gunshot,25-33,Male,Southwest,European-American/White,2
Gunshot,34-43,Male,Midwest,European-American/White,0
Vehicle,25-33,Female,Midwest,European-American/White,0
Vehicle,44-107,Male,Midwest,European-American/White,0
Gunshot,34-43,Male,Southeast,European-American/White,3
Vehicle,0-24,Female,Southeast,African-American/Black,0
Vehicle,25-33,Male,West,European-American/White,0
Gunshot,34-43,Male,Southeast,Hispanic/Latino,3
Gunshot,25-33,Male,Midwest,European-American/White,2
Gunshot,0-24,Male,Midwest,African-American/Black,0
Gunshot,44-107,Male,West,European-American/White,1
Gunshot,25-33,Male,West,European-American/White,1
Gunshot,0-24,Male,West,Hispanic/Latino,1
Gunshot,25-33,Male,Midwest,European-American/White,2
Vehicle,0-24,Female,Southwest,European-American/White,0
Vehicle,0-24,Female,Southwest,European-American/White,0
Gunshot,44-107,Male,Southeast,European-American/White,1
Gunshot,44-107,Male,West,Hispanic/Latino,1
Others,25-33,Male,West,African-American/Black,1
Gunshot,25-33,Male,West,African-American/Black,1
Gunshot,34-43,Male,Northeast,European-American/White,1
Vehicle,25-33,Male,West,European-American/White,0
Vehicle,0-24,Male,West,European-American/White,0
Gunshot,25-33,Male,Midwest,European-American/White,2
Gunshot,34-43,Female,Midwest,European-American/White,0
Others,34-43,Male,Northeast,Hispanic/Latino,3
Others,34-43,Male,Midwest,European-American/White,0
Vehicle,25-33,Male,West,European-American/White,0
Gunshot,44-107,Male,West,Hispanic/Latino,1
Gunshot,34-43,Male,Midwest,African-American/Black,3
Gunshot,25-33,Male,Southwest,European-American/White,2
Gunshot,25-33,Male,West,European-American/White,1
Vehicle,0-24,Male,Midwest,European-American/White,0
Gunshot,34-43,Male,Southeast,African-American/Black,3
Gunshot,44-107,Male,West,African-American/Black,1
Vehicle,34-43,Male,Southwest,European-American/White,0
Vehicle,0-24,Male,Southwest,European-American/White,0
Gunshot,25-33,Male,Southwest,European-American/White,2
Gunshot,0-24,Male,Midwest,African-American/Black,0
Vehicle,0-24,Male,Midwest,African-American/Black,0
Gunshot,0-24,Male,Southeast,African-American/Black,3
Gunshot,44-107,Male,Southeast,European-American/White,1
Gunshot,25-33,Male,Southeast,European-American/White,2
Others,25-33,Male,West,Hispanic/Latino,1
Gunshot,34-43,Male,Northeast,European-American/White,1
Vehicle,44-107,Male,Southeast,African-American/Black,3
Gunshot,25-33,Male,Northeast,European-American/White,2
Gunshot,0-24,Male,Southeast,European-American/White,0
Gunshot,44-107,Male,Southeast,European-American/White,1
Others,25-33,Male,Midwest,European-American/White,0
Gunshot,25-33,Male,Southeast,African-American/Black,3
Gunshot,44-107,Male,West,Hispanic/Latino,1
Others,25-33,Male,West,European-American/White,1
Gunshot,0-24,Male,Midwest,European-American/White,0
Gunshot,34-43,Male,West,African-American/Black,3
Gunshot,34-43,Male,West,African-American/Black,3
Gunshot,34-43,Male,West,European-American/White,1
Vehicle,25-33,Female,West,European-American/White,0
Gunshot,44-107,Male,West,European-American/White,1
Gunshot,25-33,Male,Midwest,European-American/White,2
Gunshot,44-107,Male,Southeast,Asian/Pacific Islander,1
Gunshot,25-33,Male,Midwest,European-American/White,2
Gunshot,34-43,Female,Southeast,African-American/Black,3
Gunshot,44-107,Male,Midwest,African-American/Black,1
Gunshot,44-107,Male,West,European-American/White,1
Vehicle,34-43,Male,West,Hispanic/Latino,0
Vehicle,25-33,Male,Southeast,African-American/Black,3
Gunshot,25-33,Male,Southeast,European-American/White,2
Gunshot,44-107,Male,Southeast,Hispanic/Latino,1
Gunshot,0-24,Male,West,Hispanic/Latino,1
Gunshot,44-107,Male,Midwest,European-American/White,1
Gunshot,25-33,Male,Southwest,European-American/White,2
Gunshot,34-43,Male,West,European-American/White,1
Gunshot,44-107,Male,Midwest,European-American/White,1
Gunshot,0-24,Male,West,Hispanic/Latino,1
Gunshot,25-33,Male,West,Hispanic/Latino,1
Gunshot,0-24,Male,West,African-American/Black,1
Gunshot,34-43,Male,West,European-American/White,1
Gunshot,0-24,Male,West,Hispanic/Latino,1
Gunshot,25-33,Male,Southeast,European-American/White,2
Gunshot,25-33,Male,Southeast,European-American/White,2
Others,0-24,Male,Southeast,African-American/Black,3
Gunshot,44-107,Male,Southeast,European-American/White,1
Gunshot,34-43,Male,Midwest,African-American/Black,3
Vehicle,44-107,Male,West,European-American/White,1
Vehicle,25-33,Male,Northeast,Hispanic/Latino,0
Gunshot,25-33,Male,Southwest,Hispanic/Latino,2
Gunshot,0-24,Male,Midwest,African-American/Black,0
Gunshot,44-107,Male,Northeast,European-American/White,1
Vehicle,44-107,Male,Northeast,Hispanic/Latino,0
Gunshot,25-33,Male,West,African-American/Black,1
Others,25-33,Male,West,European-American/White,1
Gunshot,25-33,Male,Midwest,African-American/Black,2
Others,0-24,Male,Southwest,European-American/White,0
Vehicle,0-24,Male,Southeast,European-American/White,0
Vehicle,0-24,Female,Southeast,European-American/White,0
Vehicle,0-24,Male,Southeast,European-American/White,0
Gunshot,25-33,Male,West,Hispanic/Latino,1
Vehicle,44-107,Male,Southeast,African-American/Black,3
Gunshot,25-33,Female,Southeast,African-American/Black,3
Gunshot,25-33,Male,Southeast,European-American/White,2
Gunshot,34-43,Male,West,European-American/White,1
Vehicle,0-24,Male,Northeast,European-American/White,0
Gunshot,25-33,Male,Midwest,European-American/White,2
Gunshot,44-107,Male,West,Hispanic/Latino,1
Gunshot,0-24,Male,Midwest,African-American/Black,0
Vehicle,34-43,Female,Southeast,African-American/Black,3
Gunshot,25-33,Male,Southeast,African-American/Black,3
Gunshot,0-24,Male,West,European-American/White,1
Gunshot,0-24,Male,West,European-American/White,1
Gunshot,44-107,Male,Southwest,Hispanic/Latino,1
Gunshot,34-43,Male,West,European-American/White,1
Gunshot,0-24,Male,Midwest,African-American/Black,0
Gunshot,44-107,Male,Southwest,European-American/White,1
Gunshot,44-107,Male,Southwest,European-American/White,1
Gunshot,0-24,Male,Midwest,African-American/Black,0
Gunshot,34-43,Male,Southwest,European-American/White,2
Others,25-33,Male,Southeast,African-American/Black,3
Gunshot,44-107,Male,Southwest,Hispanic/Latino,1
Vehicle,0-24,Male,Southeast,European-American/White,0
Vehicle,0-24,Male,Southeast,European-American/White,0
Gunshot,25-33,Male,Southwest,European-American/White,2
Others,25-33,Male,Midwest,European-American/White,0
Gunshot,44-107,Male,West,European-American/White,1
Gunshot,34-43,Male,Southwest,Hispanic/Latino,2
Vehicle,25-33,Male,Southeast,European-American/White,0
Gunshot,0-24,Male,Southeast,European-American/White,0
Gunshot,0-24,Male,West,European-American/White,1
Gunshot,34-43,Male,Southwest,European-American/White,2
Gunshot,0-24,Male,West,Hispanic/Latino,1
Vehicle,0-24,Female,Southeast,European-American/White,0
Gunshot,44-107,Male,Southeast,European-American/White,1
Gunshot,25-33,Male,West,European-American/White,1
Gunshot,34-43,Male,Southeast,African-American/Black,3
Others,34-43,Male,Northeast,European-American/White,0
Gunshot,44-107,Male,Southeast,African-American/Black,3
Gunshot,0-24,Male,Midwest,European-American/White,0
Vehicle,25-33,Male,West,African-American/Black,0
Vehicle,0-24,Female,West,European-American/White,0
Gunshot,34-43,Male,Midwest,European-American/White,0
Gunshot,0-24,Male,Midwest,African-American/Black,0
Vehicle,0-24,Male,Southwest,European-American/White,0
Vehicle,0-24,Female,Southwest,European-American/White,0
Others,44-107,Male,Midwest,European-American/White,0
Vehicle,0-24,Male,West,European-American/White,0
Vehicle,0-24,Female,Midwest,African-American/Black,0
Others,25-33,Male,Midwest,European-American/White,0
Vehicle,25-33,Male,West,Hispanic/Latino,0
Others,44-107,Male,West,European-American/White,1
Gunshot,0-24,Male,Southeast,African-American/Black,3
Vehicle,0-24,Male,Southeast,African-American/Black,0
Gunshot,34-43,Male,Midwest,European-American/White,0
Gunshot,25-33,Male,Midwest,European-American/White,2
Gunshot,25-33,Male,Southeast,European-American/White,2
Gunshot,0-24,Male,Midwest,African-American/Black,0
Gunshot,34-43,Male,Southeast,European-American/White,3
Vehicle,0-24,Female,Southeast,European-American/White,0
Gunshot,25-33,Male,Midwest,European-American/White,2
Gunshot,25-33,Male,Midwest,European-American/White,2
Vehicle,25-33,Female,Southwest,Native American/Alaskan,2
Vehicle,0-24,Male,Midwest,European-American/White,0
Gunshot,0-24,Male,Midwest,Hispanic/Latino,0
Gunshot,34-43,Male,Midwest,European-American/White,0
Gunshot,44-107,Male,Midwest,European-American/White,1
Gunshot,25-33,Male,Southwest,European-American/White,2
Gunshot,0-24,Male,Midwest,African-American/Black,0
Gunshot,25-33,Female,Northeast,Hispanic/Latino,2
Gunshot,44-107,Male,West,European-American/White,1
Gunshot,0-24,Male,Midwest,European-American/White,0
Gunshot,25-33,Male,Northeast,Hispanic/Latino,2
Gunshot,34-43,Male,Southeast,African-American/Black,3
Vehicle,25-33,Male,Northeast,European-American/White,0
Vehicle,34-43,Male,Midwest,African-American/Black,0
Vehicle,25-33,Male,Northeast,European-American/White,0
Vehicle,34-43,Female,Northeast,Hispanic/Latino,0
Vehicle,44-107,Male,Northeast,Hispanic/Latino,0
Gunshot,25-33,Male,Midwest,African-American/Black,2
Others,25-33,Male,Midwest,European-American/White,0
Gunshot,44-107,Male,Southwest,European-American/White,1
Gunshot,0-24,Male,Southeast,African-American/Black,3
Gunshot,44-107,Male,Northeast,European-American/White,1
Gunshot,0-24,Female,Northeast,African-American/Black,3
Gunshot,0-24,Male,West,European-American/White,1
Gunshot,25-33,Male,West,African-American/Black,1
Gunshot,25-33,Male,Southeast,European-American/White,2
Gunshot,0-24,Male,Midwest,African-American/Black,0
Vehicle,44-107,Male,Southwest,Hispanic/Latino,0
Vehicle,44-107,Female,Southeast,European-American/White,0
Gunshot,25-33,Male,Midwest,European-American/White,2
Gunshot,34-43,Male,Midwest,European-American/White,0
Gunshot,0-24,Male,Midwest,European-American/White,0
Gunshot,25-33,Male,Midwest,European-American/White,2
Vehicle,44-107,Male,Midwest,European-American/White,0
Gunshot,0-24,Male,Northeast,African-American/Black,3
Gunshot,34-43,Male,Midwest,European-American/White,0
Gunshot,34-43,Male,West,African-American/Black,3
Vehicle,34-43,Female,Southeast,European-American/White,0
Vehicle,25-33,Male,Southeast,European-American/White,0
Vehicle,25-33,Female,West,Hispanic/Latino,0
Gunshot,25-33,Male,Southwest,Hispanic/Latino,2
Others,0-24,Female,Southwest,Hispanic/Latino,0
Others,44-107,Male,Midwest,African-American/Black,0
Gunshot,0-24,Male,West,Native American/Alaskan,1
Gunshot,34-43,Female,West,European-American/White,1
Gunshot,25-33,Male,West,European-American/White,1
Gunshot,25-33,Male,West,Asian/Pacific Islander,1
Gunshot,25-33,Male,Southwest,African-American/Black,2
Gunshot,25-33,Male,Midwest,African-American/Black,2
Gunshot,0-24,Male,West,African-American/Black,1
Gunshot,25-33,Male,West,European-American/White,1
Others,44-107,Female,Northeast,European-American/White,1
Vehicle,0-24,Male,Southeast,African-American/Black,0
Gunshot,34-43,Male,Southeast,African-American/Black,3
Others,44-107,Male,Midwest,Hispanic/Latino,0
Gunshot,34-43,Male,West,European-American/White,1
Gunshot,34-43,Male,West,European-American/White,1
Gunshot,25-33,Male,Southwest,European-American/White,2
Gunshot,25-33,Male,Northeast,Hispanic/Latino,2
Gunshot,25-33,Male,Northeast,European-American/White,2
Gunshot,34-43,Male,Southeast,African-American/Black,3
Others,25-33,Male,Midwest,African-American/Black,0
Gunshot,44-107,Male,Northeast,European-American/White,1
Gunshot,25-33,Male,Midwest,African-American/Black,2
Gunshot,34-43,Male,West,European-American/White,1
Gunshot,25-33,Male,Midwest,African-American/Black,2
Gunshot,25-33,Female,West,Hispanic/Latino,1
Gunshot,44-107,Male,Southwest,Hispanic/Latino,1
Gunshot,0-24,Male,Southeast,African-American/Black,3
Vehicle,25-33,Male,Southeast,European-American/White,0
Vehicle,0-24,Male,Southeast,European-American/White,0
Vehicle,0-24,Female,Southeast,European-American/White,0
Vehicle,0-24,Male,Midwest,African-American/Black,0
Gunshot,25-33,Male,Midwest,African-American/Black,2
Gunshot,25-33,Male,Southeast,African-American/Black,3
Vehicle,0-24,Male,West,European-American/White,0
Gunshot,25-33,Male,Southwest,Hispanic/Latino,2
Gunshot,25-33,Male,Midwest,European-American/White,2
Gunshot,34-43,Female,Midwest,African-American/Black,3
Gunshot,34-43,Male,Southwest,European-American/White,2
Gunshot,25-33,Male,West,European-American/White,1
Gunshot,34-43,Male,Southeast,Hispanic/Latino,3
Gunshot,25-33,Male,Midwest,African-American/Black,2
Gunshot,0-24,Male,Southeast,African-American/Black,3
Gunshot,34-43,Male,Northeast,European-American/White,1
Gunshot,25-33,Male,Northeast,European-American/White,2
Gunshot,34-43,Male,West,European-American/White,1
Gunshot,44-107,Male,Southeast,European-American/White,1
Vehicle,44-107,Male,Midwest,European-American/White,0
Gunshot,0-24,Male,West,European-American/White,1
Gunshot,34-43,Male,Southwest,African-American/Black,3
Gunshot,25-33,Male,Midwest,European-American/White,2
Gunshot,34-43,Male,Midwest,European-American/White,0
Gunshot,0-24,Male,Southeast,African-American/Black,3
Gunshot,34-43,Male,West,European-American/White,1
Vehicle,0-24,Male,Northeast,European-American/White,0
Gunshot,34-43,Male,Midwest,European-American/White,0
Vehicle,0-24,Male,West,Hispanic/Latino,0
Others,25-33,Male,Midwest,European-American/White,0
Gunshot,0-24,Male,Southwest,African-American/Black,2
Gunshot,34-43,Male,Northeast,European-American/White,1
Vehicle,44-107,Male,Southeast,African-American/Black,3
Gunshot,0-24,Male,Midwest,African-American/Black,0
Vehicle,0-24,Male,Midwest,African-American/Black,0
Gunshot,34-43,Male,Northeast,African-American/Black,3
Gunshot,34-43,Female,Southwest,European-American/White,2
Gunshot,34-43,Male,West,Hispanic/Latino,1
Vehicle,25-33,Male,Southeast,African-American/Black,3
Others,25-33,Male,West,European-American/White,1
Gunshot,44-107,Male,Northeast,African-American/Black,1
Gunshot,44-107,Male,West,European-American/White,1
Others,34-43,Male,West,European-American/White,1
Gunshot,0-24,Male,Southeast,European-American/White,0
Gunshot,25-33,Male,West,European-American/White,1
Others,0-24,Male,West,Hispanic/Latino,0
Gunshot,34-43,Male,Midwest,European-American/White,0
Gunshot,34-43,Male,Midwest,European-American/White,0
Gunshot,25-33,Male,Midwest,European-American/White,2
Gunshot,44-107,Male,Southwest,European-American/White,1
Gunshot,34-43,Male,Southeast,European-American/White,3
Gunshot,0-24,Male,Midwest,African-American/Black,0
Gunshot,44-107,Male,Southwest,European-American/White,1
Gunshot,44-107,Male,Southeast,European-American/White,1
Gunshot,44-107,Male,Southeast,African-American/Black,3
Vehicle,44-107,Female,West,European-American/White,1
Gunshot,34-43,Male,Southwest,European-American/White,2
Gunshot,25-33,Male,West,European-American/White,1
Gunshot,44-107,Male,Southeast,European-American/White,1
Gunshot,25-33,Male,Northeast,European-American/White,2
Gunshot,34-43,Male,West,European-American/White,1
Gunshot,34-43,Male,West,Hispanic/Latino,1
Gunshot,25-33,Male,Southeast,African-American/Black,3
Gunshot,25-33,Male,Midwest,European-American/White,2
Gunshot,25-33,Male,West,European-American/White,1
Gunshot,25-33,Male,Northeast,African-American/Black,2
Gunshot,0-24,Male,Southwest,European-American/White,2
Gunshot,25-33,Male,Northeast,European-American/White,2
Gunshot,25-33,Male,Midwest,European-American/White,2
Gunshot,25-33,Male,Midwest,Hispanic/Latino,2
Gunshot,25-33,Male,Midwest,European-American/White,2
Gunshot,34-43,Male,West,European-American/White,1
Gunshot,0-24,Male,Southeast,African-American/Black,3
Gunshot,34-43,Male,Midwest,European-American/White,0
Gunshot,25-33,Male,Northeast,European-American/White,2
Gunshot,25-33,Male,Northeast,European-American/White,2
Gunshot,34-43,Male,West,Asian/Pacific Islander,1
Gunshot,25-33,Male,Northeast,African-American/Black,2
Gunshot,25-33,Male,Southwest,European-American/White,2
Gunshot,25-33,Male,Midwest,European-American/White,2
Gunshot,25-33,Male,Midwest,African-American/Black,2
Gunshot,0-24,Male,West,Hispanic/Latino,1
Gunshot,44-107,Male,Southwest,European-American/White,1
Gunshot,25-33,Male,Midwest,European-American/White,2
Gunshot,34-43,Male,West,European-American/White,1
Gunshot,25-33,Male,Southwest,Hispanic/Latino,2
Gunshot,25-33,Male,Southeast,European-American/White,2
Gunshot,0-24,Male,West,European-American/White,1
Vehicle,25-33,Female,West,European-American/White,0
Vehicle,0-24,Female,West,European-American/White,0
Gunshot,25-33,Male,Midwest,African-American/Black,2
Gunshot,44-107,Male,West,European-American/White,1
Gunshot,25-33,Male,Southwest,Hispanic/Latino,2
Gunshot,34-43,Male,Midwest,European-American/White,0
Gunshot,25-33,Male,Southeast,African-American/Black,3
Gunshot,0-24,Male,Northeast,African-American/Black,3
Gunshot,25-33,Male,Southeast,European-American/White,2
Gunshot,25-33,Male,Southeast,European-American/White,2
Gunshot,34-43,Male,Midwest,European-American/White,0
Others,34-43,Male,Midwest,European-American/White,0
Gunshot,34-43,Male,Southeast,European-American/White,3
Gunshot,0-24,Male,West,European-American/White,1
Vehicle,34-43,Male,Southwest,European-American/White,0
Gunshot,0-24,Male,Southeast,African-American/Black,3
Gunshot,44-107,Male,West,European-American/White,1
